,Bottom60_Lvl,Bottom60_Nrm,Gini_Lvl,Gini_Lvl24_34,Gini_Lvl35_44,Gini_Lvl45_54,Gini_Lvl55_64,Gini_LvlRetired,Gini_Nrm,Gini_Nrm24_34,Gini_Nrm35_44,Gini_Nrm45_54,Gini_Nrm55_64,Gini_NrmRetired,Growth,M2M_Lvl,M2M_Nrm,Top10_Lvl,Top10_Nrm,Top1_Lvl,Top1_Nrm,Top5_Lvl,Top5_Nrm
0,0.2827925538208202,0.2405227570025678,0.4466533930690666,0.39368058153927765,0.27966856748545077,0.2995842856381341,0.31174131373485525,,0.5019337611955649,0.41405925414365036,0.26164802394077524,0.29578623498795,0.2939947844905749,,1.0,1.3163788370151455,1.4754303531769957,0.31680756887804457,0.35750678313853096,0.06689732525209892,0.07998817246414669,0.20180760181304958,0.23278913542912533
1,0.3352976694803019,0.2405227570025678,0.3760661480712751,0.3637700189230788,0.2792315006265443,0.2980708759674941,0.3111514803565539,,0.5019337611955649,0.41405925414365036,0.26164802394077524,0.29578623498795,0.2939947844905749,,1.01,1.18629201490003,1.4754303531769957,0.26796221938675874,0.35750678313853096,0.050642833598668495,0.07998817246414669,0.16443175754349734,0.2327891354291254
2,0.36391892222462696,0.2405227570025678,0.335609754630686,0.33669597404426027,0.2795442521655433,0.29728002953866156,0.3112077710677892,,0.5019337611955649,0.41405925414365036,0.26164802394077524,0.29578623498795,0.2939947844905749,,1.02,1.1335027911759152,1.4754303531769957,0.2406571708991183,0.35750678313853096,0.04102233549012352,0.07998817246414668,0.14312494331668535,0.23278913542912533
3,0.3690051180546133,0.2405227570025678,0.32705390657088784,0.313660101517068,0.28057119115045276,0.29719240041849404,0.3119009259738742,,0.5019337611955649,0.41405925414365036,0.2616480239407752,0.29578623498795,0.2939947844905749,,1.03,1.1100918130592463,1.4754303531769957,0.23007576061530585,0.35750678313853096,0.03648140219187096,0.07998817246414669,0.13398014101194558,0.23278913542912533
4,0.35816356132026556,0.24052275700256778,0.34097983696873,0.29580098886067874,0.2822842919875285,0.297787589082332,0.313190483215251,,0.501933761195565,0.41405925414365036,0.26164802394077524,0.29578623498795,0.2939947844905749,,1.04,1.0986470758915976,1.4754303531769957,0.23012793977771537,0.35750678313853096,0.034967313684447866,0.07998817246414669,0.13236452062859047,0.23278913542912533
5,0.33876396001257975,0.2405227570025678,0.36635456108211684,0.28397115312722404,0.28464849127062614,0.2990299989871694,0.3150431599348352,,0.5019337611955649,0.41405925414365036,0.26164802394077524,0.29578623498795,0.2939947844905749,,1.05,1.097137309876661,1.4754303531769957,0.23609598041874708,0.35750678313853096,0.03495173264120356,0.07998817246414669,0.13483168000963577,0.2327891354291254
6,0.3154258226933999,0.2405227570025678,0.3959567119884496,0.2785317569499937,0.28762568026212754,0.3008844266772983,0.31740822044995565,,0.5019337611955649,0.41405925414365036,0.26164802394077524,0.29578623498795,0.2939947844905749,,1.06,1.1069465218304293,1.4754303531769957,0.24519118089160333,0.35750678313853096,0.03573334535158271,0.07998817246414669,0.13946132844523573,0.23278913542912533
7,0.29067904273540823,0.2405227570025678,0.4260814573725302,0.2792654531809636,0.2911816386152201,0.30334629983730815,0.3202716012928463,,0.5019337611955649,0.41405925414365036,0.26164802394077524,0.29578623498795,0.2939947844905749,,1.07,1.1304955363508258,1.4754303531769957,0.255959575976687,0.35750678313853096,0.036940271949553766,0.07998817246414668,0.1453276131159767,0.2327891354291254
8,0.265979326960626,0.2405227570025678,0.4550479719659032,0.2854543801469254,0.2952535342213783,0.3063651549610057,0.32360854676602835,,0.5019337611955649,0.41405925414365036,0.26164802394077524,0.29578623498795,0.2939947844905749,,1.08,1.1677724162801348,1.4754303531769957,0.2677036926618819,0.35750678313853096,0.03839436733679509,0.07998817246414668,0.1519462468942806,0.23278913542912533
9,0.24208779873443886,0.2405227570025678,0.48218558042667176,0.29607687366920193,0.2997982483165436,0.309891522697811,0.3273835441251486,,0.5019337611955649,0.41405925414365036,0.26164802394077524,0.2957862349879499,0.2939947844905749,,1.09,1.2196035479267575,1.4754303531769957,0.27998394273685606,0.35750678313853096,0.040015213072957447,0.07998817246414669,0.15899112485528996,0.23278913542912533
10,0.21941675908107974,0.2405227570025678,0.5072984429345735,0.3100255351988064,0.30476981854141877,0.313895360756785,0.33154508507419456,,0.5019337611955649,0.41405925414365036,0.26164802394077524,0.29578623498795,0.2939947844905749,,1.1,1.2856421175480397,1.4754303531769957,0.2925332063614942,0.35750678313853096,0.04175520431540452,0.07998817246414669,0.16627225472854573,0.23278913542912533
